ID,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
AB6182,3,0,1,1,18.04,21.97,67,15.0013,69
AB6183,3,0,1,1,17.22,21.21,71,15.0013,48
AB6184,3,0,1,1,17.22,21.21,67,12.998,26
AB6185,3,0,1,1,16.4,20.455,71,19.0012,10
AB6186,3,0,1,1,16.4,20.455,71,16.9979,6
AB6187,3,0,1,1,16.4,20.455,71,19.0012,4
AB6188,3,0,1,1,15.58,19.695,76,12.998,32
AB6189,3,0,1,1,15.58,19.695,71,15.0013,93
AB6190,3,0,1,1,16.4,20.455,71,19.0012,299
AB6191,3,0,1,1,17.22,21.21,67,15.0013,409
AB6192,3,0,1,1,18.86,22.725,55,16.9979,210
AB6193,3,0,1,2,20.5,24.24,51,19.0012,140
AB6194,3,0,1,2,20.5,24.24,51,,179
AB6195,3,0,1,2,21.32,25,45,,251
AB6196,3,0,1,2,22.14,25.76,42,,223
AB6197,3,0,1,2,22.14,25.76,45,,225
AB6198,3,0,1,2,22.14,25.76,45,15.0013,203
AB6199,3,0,1,2,21.32,25,48,,358
AB6200,3,0,1,2,21.32,25,48,,566
AB6201,3,0,1,2,21.32,25,52,,482
AB6202,3,0,1,2,20.5,24.24,55,,315
AB6203,3,0,1,2,20.5,24.24,55,,225
AB6204,3,0,1,2,20.5,24.24,63,,163
AB6205,3,0,1,1,19.68,23.485,67,,167
AB6206,3,0,1,1,20.5,24.24,59,,126
AB6207,3,0,0,1,18.86,22.725,72,,108
AB6208,3,0,0,1,18.86,22.725,72,7.0015,80
AB6209,3,0,0,1,18.86,22.725,82,,79
AB6210,3,0,0,1,18.86,22.725,72,,28
AB6211,3,0,0,1,18.86,22.725,72,,5
AB6212,3,0,0,1,18.86,22.725,72,,5
AB6213,3,0,0,2,18.86,22.725,72,15.0013,22
AB6214,3,0,0,2,18.86,22.725,77,12.998,37
AB6215,3,0,0,2,18.86,22.725,77,16.9979,108
AB6216,3,0,0,2,19.68,23.485,67,15.0013,177
AB6217,3,0,0,2,20.5,24.24,68,19.0012,249
AB6218,3,0,0,2,21.32,25,68,15.0013,367
AB6219,3,0,0,2,21.32,25,67,15.0013,372
AB6220,3,0,0,2,21.32,25,68,12.998,349
AB6221,3,0,0,2,21.32,25,72,12.998,297
AB6222,3,0,0,2,21.32,25,72,12.998,354
AB6223,3,0,0,1,22.14,25.76,68,16.9979,305
AB6224,3,0,0,1,21.32,25,72,15.0013,359
AB6225,3,0,0,2,21.32,25,72,15.0013,329
AB6226,3,0,0,1,21.32,25,68,,256
AB6227,3,0,0,1,21.32,25,68,,176
AB6228,3,0,0,2,20.5,24.24,72,12.998,170
AB6229,3,0,0,1,20.5,24.24,72,15.0013,143
AB6230,3,0,0,1,18.86,22.725,82,,136
AB6231,3,0,0,1,18.86,22.725,77,15.0013,112
AB6232,3,0,0,1,18.86,22.725,77,15.0013,79
AB6233,3,0,0,1,18.04,21.97,82,16.9979,89
AB6234,3,0,0,1,18.04,21.97,82,12.998,36
AB6235,3,0,0,1,18.04,21.97,77,15.0013,1
AB6236,3,0,0,1,18.04,21.97,77,15.0013,6
AB6237,3,0,0,1,18.04,21.97,77,16.9979,12
AB6238,3,0,0,1,18.86,22.725,72,15.0013,44
AB6239,3,0,0,1,18.86,22.725,72,16.9979,69
AB6240,3,0,0,1,19.68,23.485,67,16.9979,140
AB6241,3,0,0,1,20.5,24.24,72,,260
AB6242,3,0,0,1,21.32,25,68,15.0013,317
AB6243,3,0,0,1,22.14,25.76,64,,364
AB6244,3,0,0,1,22.96,26.515,60,,376
AB6245,3,0,0,2,23.78,27.275,56,,311
AB6246,3,0,0,2,23.78,27.275,60,,365
AB6247,3,0,0,2,22.96,26.515,64,,369
AB6248,3,0,0,2,22.96,26.515,64,12.998,325
AB6249,3,0,0,2,22.96,26.515,60,7.0015,289
AB6250,3,0,0,2,22.14,25.76,68,7.0015,245
AB6251,3,0,0,2,22.14,25.76,68,,180
AB6252,3,0,0,2,22.14,25.76,68,,147
AB6253,3,0,0,2,22.14,25.76,68,,84
AB6254,3,0,0,1,22.14,25.76,68,12.998,54
AB6255,3,0,1,2,21.32,25,72,,37
AB6256,3,0,1,2,21.32,25,72,7.0015,10
AB6257,3,0,1,2,21.32,25,72,,13
AB6258,3,0,1,2,20.5,24.24,77,,5
AB6259,3,0,1,2,20.5,24.24,77,,8
AB6260,3,0,1,2,20.5,24.24,77,12.998,28
AB6261,3,0,1,1,20.5,24.24,77,15.0013,113
AB6262,3,0,1,2,20.5,24.24,82,15.0013,332
AB6263,3,0,1,2,21.32,25,77,,420
AB6264,3,0,1,2,22.14,25.76,68,,215
AB6265,3,0,1,2,22.96,26.515,64,,105
AB6266,3,0,1,2,23.78,27.275,64,,139
AB6267,3,0,1,2,23.78,27.275,60,,189
AB6268,3,0,1,2,24.6,30.305,60,,177
AB6269,3,0,1,2,24.6,30.305,60,12.998,188
AB6270,3,0,1,2,24.6,30.305,60,15.0013,187
AB6271,3,0,1,2,24.6,30.305,60,,263
AB6272,3,0,1,2,23.78,27.275,64,,568
AB6273,3,0,1,2,22.96,26.515,68,,540
AB6274,3,0,1,2,22.96,26.515,68,7.0015,374
AB6275,3,0,1,2,22.96,26.515,68,,231
AB6276,3,0,1,2,22.96,26.515,68,,200
AB6277,3,0,1,2,22.96,26.515,68,,129
AB6278,3,0,1,2,22.96,26.515,73,12.998,68
AB6279,3,0,1,2,22.96,26.515,73,,25
AB6280,3,0,1,2,22.14,25.76,88,,14
AB6281,3,0,1,2,22.14,25.76,88,,5
AB6282,3,0,1,2,22.14,25.76,83,15.0013,3
AB6283,3,0,1,1,22.14,25.76,88,12.998,6
AB6284,3,0,1,2,22.14,25.76,88,12.998,22
AB6285,3,0,1,2,22.14,25.76,88,12.998,114
AB6286,3,0,1,2,22.14,25.76,88,,329
AB6287,3,0,1,3,22.14,25.76,94,16.9979,209
AB6288,3,0,1,3,22.14,25.76,94,15.0013,69
AB6289,3,0,1,3,22.96,26.515,88,,30
AB6290,3,0,1,3,22.96,26.515,88,,56
AB6291,3,0,1,2,22.96,26.515,94,,60
AB6292,3,0,1,2,22.96,26.515,94,,103
AB6293,3,0,1,2,23.78,27.275,88,12.998,112
AB6294,3,0,1,2,25.42,29.545,78,7.0015,192
AB6295,3,0,1,2,24.6,28.03,83,,264
AB6296,3,0,1,1,24.6,28.03,83,7.0015,511
AB6297,3,0,1,1,24.6,28.03,83,7.0015,492
AB6298,3,0,1,1,23.78,27.275,88,,337
AB6299,3,0,1,1,22.96,26.515,94,,253
AB6300,3,0,1,1,22.96,26.515,94,,206
AB6301,3,0,1,1,22.96,26.515,94,,148
AB6302,3,0,1,1,22.96,26.515,94,,81
AB6303,3,0,1,1,22.14,25.76,100,,27
AB6304,3,0,1,1,22.14,25.76,94,,17
AB6305,3,0,1,1,22.14,25.76,94,,6
AB6306,3,0,1,2,22.14,25.76,94,,6
AB6307,3,0,1,2,22.14,25.76,100,,7
AB6308,3,0,1,2,22.14,25.76,100,,31
AB6309,3,0,1,2,22.14,25.76,100,12.998,117
AB6310,3,0,1,2,22.14,25.76,100,12.998,330
AB6311,3,0,1,2,22.14,25.76,100,7.0015,462
AB6312,3,0,1,2,22.96,26.515,100,,208
AB6313,3,0,1,2,24.6,27.275,88,,133
AB6314,3,0,1,2,25.42,28.79,83,,180
AB6315,3,0,1,2,26.24,29.545,78,,193
AB6316,3,0,1,2,27.06,31.06,74,,181
AB6317,3,0,1,2,27.06,31.06,74,12.998,179
AB6318,3,0,1,2,27.06,31.06,74,7.0015,185
AB6319,3,0,1,2,27.06,31.06,74,7.0015,281
AB6320,3,0,1,3,27.06,31.06,74,,536
AB6321,3,0,1,3,26.24,28.79,83,,408
AB6322,3,0,1,3,25.42,27.275,94,,283
AB6323,3,0,1,3,25.42,27.275,94,,160
AB6324,3,0,1,2,24.6,25,100,,200
AB6325,3,0,1,2,25.42,27.275,94,,127
AB6326,3,0,1,1,24.6,25.76,94,7.0015,95
AB6327,3,0,1,1,24.6,25.76,94,7.0015,41
AB6328,3,0,1,2,24.6,25.76,94,,11
AB6329,3,0,1,2,24.6,25.76,94,7.0015,10
AB6330,3,0,1,2,24.6,25.76,94,,12
AB6331,3,0,1,2,24.6,25.76,94,,2
AB6332,3,0,1,2,24.6,25.76,94,7.0015,30
AB6333,3,0,1,2,24.6,25,100,,101
AB6334,3,0,1,2,24.6,25,100,7.0015,311
AB6335,3,0,1,2,24.6,25,100,,415
AB6336,3,0,1,2,25.42,27.275,94,12.998,203
AB6337,3,0,1,2,26.24,28.79,89,15.0013,120
AB6338,3,0,1,2,26.24,28.79,89,12.998,165
AB6339,3,0,1,2,27.06,30.305,83,,176
AB6340,3,0,1,2,27.06,30.305,83,12.998,193
AB6341,3,0,1,2,27.06,30.305,83,15.0013,183
AB6342,3,0,1,2,27.88,31.82,79,,181
AB6343,3,0,1,2,27.88,31.82,74,,301
AB6344,3,0,1,2,27.06,30.305,78,,563
AB6345,3,0,1,2,26.24,28.79,83,7.0015,551
AB6346,3,0,1,2,26.24,28.79,89,,420
AB6347,3,0,1,2,25.42,27.275,94,,285
AB6348,3,0,1,2,26.24,28.79,89,,221
AB6349,3,0,1,2,25.42,25.76,100,,187
AB6350,3,0,1,2,25.42,27.275,94,,113
AB6351,4,0,1,2,25.42,27.275,94,,52
AB6352,4,0,1,2,24.6,25,100,,31
AB6353,4,0,1,2,24.6,25,100,7.0015,20
AB6354,4,0,1,2,24.6,25,100,,8
AB6355,4,0,1,3,24.6,25,100,,13
AB6356,4,0,1,2,25.42,27.275,94,,22
AB6357,4,0,1,2,25.42,27.275,94,,104
AB6358,4,0,1,3,25.42,27.275,94,,254
AB6359,4,0,1,3,25.42,27.275,94,,317
AB6360,4,0,1,3,25.42,25.76,100,,111
AB6361,4,0,1,3,25.42,25.76,100,7.0015,35
AB6362,4,0,1,3,25.42,25.76,100,7.0015,21
AB6363,4,0,1,3,25.42,27.275,94,7.0015,29
AB6364,4,0,1,3,24.6,25,100,,34
AB6365,4,0,1,3,24.6,25,100,,24
AB6366,4,0,1,3,25.42,27.275,94,7.0015,61
AB6367,4,0,1,3,25.42,27.275,94,,56
AB6368,4,0,1,2,24.6,25,100,,99
AB6369,4,0,1,1,24.6,25,100,,234
AB6370,4,0,1,1,25.42,27.275,94,,248
AB6371,4,0,1,1,24.6,25.76,94,,179
AB6372,4,0,1,1,24.6,25,100,,138
AB6373,4,0,1,1,24.6,25.76,94,,157
AB6374,4,0,1,2,23.78,27.275,100,,148
AB6375,4,0,0,1,23.78,27.275,100,,93
AB6376,4,0,0,2,23.78,27.275,94,,79
AB6377,4,0,0,2,23.78,27.275,94,,68
AB6378,4,0,0,1,23.78,27.275,94,,31
AB6379,4,0,0,1,22.96,26.515,94,7.0015,8
AB6380,4,0,0,2,22.96,26.515,94,7.0015,5
AB6381,4,0,0,2,22.96,26.515,94,7.0015,18
AB6382,4,0,0,2,22.96,26.515,88,7.0015,46
AB6383,4,0,0,2,23.78,27.275,90,,121
AB6384,4,0,0,2,24.6,27.275,88,,175
AB6385,4,0,0,2,24.6,27.275,88,,293
AB6386,4,0,0,2,25.42,28.79,83,,386
AB6387,4,0,0,2,25.42,28.79,83,,407
AB6388,4,0,0,1,26.24,29.545,78,,460
AB6389,4,0,0,2,27.06,31.06,74,,390
AB6390,4,0,0,2,27.06,31.06,74,,452
AB6391,4,0,0,2,26.24,29.545,78,,449
AB6392,4,0,0,1,27.06,31.06,74,7.0015,426
AB6393,4,0,0,1,26.24,29.545,78,7.0015,400
AB6394,4,0,0,1,25.42,28.03,88,,308
AB6395,4,0,0,1,25.42,28.79,83,,243
AB6396,4,0,0,1,25.42,28.79,83,,222
AB6397,4,0,0,2,25.42,28.03,88,,193
AB6398,4,0,0,2,24.6,27.275,88,,150
AB6399,4,0,0,2,24.6,27.275,88,,173
AB6400,4,0,0,2,24.6,27.275,88,7.0015,124
AB6401,4,0,0,3,24.6,25.76,94,,106
AB6402,4,0,0,3,24.6,25.76,94,,59
AB6403,4,0,0,3,24.6,25.76,94,,8
AB6404,4,0,0,1,24.6,27.275,88,,3
AB6405,4,0,0,2,24.6,27.275,88,7.0015,17
AB6406,4,0,0,2,24.6,25.76,94,,38
AB6407,4,0,0,2,25.42,28.03,88,,86
AB6408,4,0,0,2,26.24,28.79,83,,155
AB6409,4,0,0,2,26.24,28.79,83,,275
AB6410,4,0,0,2,27.06,30.305,78,,361
AB6411,4,0,0,2,27.06,30.305,78,,413
AB6412,4,0,0,2,27.88,31.82,74,,369
AB6413,4,0,0,2,27.06,30.305,78,,347
AB6414,4,0,0,2,27.06,30.305,78,,353
AB6415,4,0,0,1,28.7,32.575,70,,464
AB6416,4,0,0,1,27.88,31.82,74,,420
AB6417,4,0,0,1,27.88,31.82,74,,404
AB6418,4,0,0,1,26.24,28.79,83,,329
AB6419,4,0,0,1,26.24,28.79,83,,186
AB6420,4,0,0,1,25.42,27.275,94,,137
AB6421,4,0,0,1,25.42,28.03,88,,104
AB6422,4,0,0,2,25.42,27.275,94,7.0015,79
AB6423,4,0,1,2,25.42,27.275,94,,29
AB6424,4,0,1,2,25.42,28.03,88,7.0015,17
AB6425,4,0,1,2,25.42,28.03,88,7.0015,8
AB6426,4,0,1,2,25.42,27.275,94,,5
AB6427,4,0,1,2,25.42,27.275,94,,6
AB6428,4,0,1,2,25.42,28.03,88,,25
AB6429,4,0,1,2,25.42,27.275,94,,113
AB6430,4,0,1,2,25.42,27.275,94,,332
AB6431,4,0,1,2,25.42,27.275,94,,355
AB6432,4,0,1,2,26.24,28.79,89,12.998,205
AB6433,4,0,1,2,26.24,28.79,89,12.998,154
AB6434,4,0,1,1,27.88,31.82,79,15.0013,159
AB6435,4,0,1,2,27.88,31.82,79,,209
AB6436,4,0,1,2,28.7,33.335,74,,187
AB6437,4,0,1,1,28.7,32.575,70,,154
AB6438,4,0,1,1,29.52,34.09,62,,209
AB6439,4,0,1,1,28.7,32.575,65,,313
AB6440,4,0,1,1,28.7,32.575,70,,570
AB6441,4,0,1,1,27.06,30.305,83,7.0015,553
AB6442,4,0,1,1,27.06,30.305,82,,383
AB6443,4,0,1,1,26.24,28.79,89,,251
AB6444,4,0,1,1,26.24,28.79,89,,182
AB6445,4,0,1,1,25.42,27.275,94,,136
AB6446,4,0,1,1,25.42,27.275,94,,75
AB6447,4,0,1,1,25.42,27.275,94,,37
AB6448,4,0,1,1,25.42,27.275,94,,10
AB6449,4,0,1,1,25.42,27.275,94,7.0015,11
AB6450,4,0,1,2,25.42,27.275,94,,10
AB6451,4,0,1,3,25.42,27.275,94,,8
AB6452,4,0,1,3,25.42,27.275,94,,24
AB6453,4,0,1,2,25.42,27.275,94,7.0015,124
AB6454,4,0,1,2,25.42,27.275,94,7.0015,249
AB6455,4,0,1,2,26.24,28.79,89,7.0015,427
AB6456,4,0,1,3,26.24,28.79,89,12.998,193
AB6457,4,0,1,3,26.24,28.03,94,,122
AB6458,4,0,1,2,27.06,29.545,89,7.0015,123
AB6459,4,0,1,2,27.06,29.545,89,,162
AB6460,4,0,1,2,28.7,33.335,74,15.0013,151
AB6461,4,0,1,2,27.88,31.82,79,7.0015,152
AB6462,4,0,1,2,27.88,31.82,83,,205
AB6463,4,0,1,2,27.06,30.305,83,12.998,258
AB6464,4,0,1,2,27.06,29.545,89,12.998,530
AB6465,4,0,1,2,26.24,28.79,89,15.0013,356
AB6466,4,0,1,2,26.24,28.79,89,,320
AB6467,4,0,1,1,25.42,29.545,78,,238
AB6468,4,0,1,1,24.6,28.03,83,,196
AB6469,4,0,1,1,24.6,27.275,88,,121
AB6470,4,0,1,1,24.6,27.275,88,,93
AB6471,4,0,1,1,24.6,27.275,88,,36
AB6472,4,0,1,1,24.6,27.275,88,,14
AB6473,4,0,1,1,24.6,27.275,88,16.9979,9
AB6474,4,0,1,2,24.6,25.76,94,,3
AB6475,4,0,1,1,24.6,27.275,88,,4
AB6476,4,0,1,2,24.6,25.76,94,,22
AB6477,4,0,1,3,24.6,25.76,94,,114
AB6478,4,0,1,3,24.6,25.76,94,,185
AB6479,4,0,1,3,25.42,27.275,94,15.0013,287
AB6480,4,0,1,3,25.42,27.275,94,15.0013,155
AB6481,4,0,1,2,25.42,27.275,94,,129
AB6482,4,0,1,2,27.06,30.305,83,7.0015,151
AB6483,4,0,1,2,27.88,31.82,79,,184
AB6484,4,0,1,1,28.7,33.335,74,16.9979,162
AB6485,4,0,1,1,29.52,34.09,62,16.9979,170
AB6486,4,0,1,1,28.7,32.575,70,,181
AB6487,4,0,1,1,28.7,32.575,70,12.998,280
AB6488,4,0,1,1,28.7,32.575,70,15.0013,591
AB6489,4,0,1,3,27.06,30.305,83,16.9979,524
AB6490,4,0,1,3,27.06,30.305,83,16.9979,372
AB6491,4,0,1,3,24.6,28.03,83,19.9995,102
AB6492,4,0,1,3,24.6,27.275,88,16.9979,74
AB6493,4,0,1,1,24.6,27.275,88,,87
AB6494,4,0,1,1,24.6,25.76,94,,71
AB6495,4,0,1,1,24.6,25.76,94,12.998,40
AB6496,4,0,1,2,24.6,25,100,12.998,23
AB6497,4,0,1,2,24.6,25,100,12.998,2
AB6498,4,0,1,2,24.6,25.76,94,12.998,8
AB6499,4,0,1,2,24.6,27.275,88,12.998,7
AB6500,4,0,1,2,24.6,27.275,88,7.0015,22
AB6501,4,0,1,2,24.6,27.275,88,,111
AB6502,4,0,1,1,24.6,27.275,88,,283
AB6503,4,0,1,1,24.6,28.03,83,,431
AB6504,4,0,1,1,25.42,29.545,78,16.9979,225
AB6505,4,0,1,1,26.24,30.305,65,12.998,127
AB6506,4,0,1,1,25.42,30.305,61,12.998,158
AB6507,4,0,1,1,27.06,31.06,61,,195
AB6508,4,0,1,1,26.24,31.06,61,12.998,211
AB6509,4,0,1,1,27.88,31.82,51,19.9995,167
AB6510,4,0,1,1,27.88,31.82,45,26.0027,227
AB6511,4,0,1,1,27.88,31.82,41,23.9994,291
AB6512,4,0,1,1,27.06,31.06,47,19.9995,589
AB6513,4,0,1,1,26.24,31.06,41,15.0013,584
AB6514,4,0,1,1,25.42,31.06,50,,384
AB6515,4,0,1,1,24.6,31.06,53,,273
AB6516,4,0,1,1,23.78,27.275,56,,225
AB6517,4,0,1,1,22.96,26.515,68,,175
AB6518,4,0,1,1,21.32,25,77,7.0015,81
AB6519,4,0,1,1,21.32,25,83,7.0015,60
AB6520,4,0,1,1,21.32,25,77,,23
AB6521,4,0,1,1,21.32,25,83,7.0015,15
AB6522,4,0,1,1,21.32,25,83,7.0015,3
AB6523,4,0,1,1,21.32,25,83,12.998,8
AB6524,4,0,1,1,21.32,25,83,12.998,26
AB6525,4,0,1,1,21.32,25,83,15.0013,98
AB6526,4,0,1,1,21.32,25,83,15.0013,297
AB6527,4,0,1,1,22.14,25.76,77,,456
AB6528,4,0,1,1,22.96,26.515,73,12.998,237
AB6529,4,0,1,1,24.6,30.305,64,,168
AB6530,4,0,1,1,26.24,31.06,57,,217
AB6531,4,0,1,2,26.24,31.06,57,12.998,254
AB6532,4,0,1,2,27.06,31.06,47,22.0028,266
AB6533,4,0,1,2,26.24,31.06,47,19.9995,266
AB6534,4,0,1,1,26.24,31.06,50,19.0012,245
AB6535,4,0,1,1,25.42,31.06,53,15.0013,360
AB6536,4,0,1,1,25.42,31.06,53,12.998,591
AB6537,4,0,1,1,23.78,27.275,49,23.9994,511
AB6538,4,0,1,1,22.14,25.76,52,19.0012,374
AB6539,4,0,1,1,22.14,25.76,52,19.0012,230
AB6540,4,0,1,1,21.32,25,55,12.998,206
AB6541,4,0,1,1,21.32,25,55,22.0028,159
AB6542,4,0,1,1,21.32,25,55,22.0028,132
AB6543,4,0,0,1,20.5,24.24,63,26.0027,130
AB6544,4,0,0,1,19.68,23.485,67,22.0028,58
AB6545,4,0,0,1,18.86,22.725,63,,67
AB6546,4,0,0,1,18.86,22.725,59,,25
AB6547,4,0,0,1,18.04,21.97,58,,8
AB6548,4,0,0,2,18.04,21.97,62,19.9995,5
AB6549,4,0,0,1,17.22,21.21,67,22.0028,19
AB6550,4,0,0,3,17.22,21.21,67,16.9979,36
AB6551,4,0,0,2,16.4,20.455,76,22.0028,67
AB6552,4,0,0,3,16.4,20.455,82,23.9994,129
AB6553,4,0,0,3,16.4,20.455,76,23.9994,121
AB6554,4,0,0,3,15.58,19.695,82,22.0028,132
AB6555,4,0,0,2,16.4,20.455,82,16.9979,158
AB6556,4,0,0,2,16.4,20.455,82,22.0028,125
AB6557,4,0,0,2,17.22,21.21,71,23.9994,180
AB6558,4,0,0,2,17.22,21.21,71,19.0012,195
AB6559,4,0,0,2,16.4,20.455,76,19.9995,223
AB6560,4,0,0,3,16.4,20.455,76,12.998,228
AB6561,4,0,0,3,15.58,19.695,87,15.0013,140
AB6562,4,0,0,2,15.58,19.695,82,12.998,126
AB6563,4,0,0,3,14.76,18.18,87,7.0015,66
AB6564,4,0,0,3,14.76,18.18,87,7.0015,56
AB6565,4,0,0,2,14.76,17.425,93,15.0013,70
AB6566,4,0,0,3,14.76,17.425,93,15.0013,65
AB6567,4,0,0,3,14.76,16.665,93,19.9995,47
AB6568,4,0,0,3,13.94,15.91,87,16.9979,24
AB6569,4,0,0,3,13.94,15.15,87,19.9995,30
AB6570,4,0,0,3,13.94,15.91,87,19.0012,9
AB6571,4,0,0,2,13.94,15.91,87,16.9979,7
AB6572,4,0,0,1,13.12,15.15,87,19.0012,7
AB6573,4,0,0,1,13.12,15.91,81,,15
AB6574,4,0,0,1,13.94,16.665,76,12.998,29
AB6575,4,0,0,2,13.94,16.665,76,12.998,64
AB6576,4,0,0,1,14.76,16.665,76,23.9994,115
AB6577,4,0,0,2,14.76,16.665,71,19.0012,248
AB6578,4,0,0,2,15.58,19.695,66,16.9979,292
AB6579,4,0,0,2,16.4,20.455,62,12.998,321
AB6580,4,0,0,3,16.4,20.455,62,15.0013,308
AB6581,4,0,0,3,14.76,17.425,81,,256
AB6582,4,0,0,3,14.76,16.665,81,16.9979,173
AB6583,4,0,0,3,14.76,17.425,87,12.998,206
AB6584,4,0,0,3,14.76,17.425,87,,167
AB6585,4,0,0,2,14.76,17.425,81,12.998,174
AB6586,4,0,0,2,15.58,19.695,76,,162
AB6587,4,0,0,2,14.76,16.665,76,16.9979,87
AB6588,4,0,0,1,14.76,17.425,71,15.0013,88
AB6589,4,0,0,3,14.76,18.18,81,,64
AB6590,4,0,0,1,14.76,18.18,81,,25
AB6591,4,0,1,1,13.94,17.425,87,7.0015,16
AB6592,4,0,1,1,14.76,18.18,81,,6
AB6593,4,0,1,1,14.76,18.18,76,7.0015,4
AB6594,4,0,1,1,14.76,18.94,81,,7
AB6595,4,0,1,1,13.94,17.425,87,7.0015,8
AB6596,4,0,1,2,14.76,18.18,76,7.0015,21
AB6597,4,0,1,2,14.76,18.94,71,,94
AB6598,4,0,1,2,14.76,17.425,71,,249
AB6599,4,0,1,2,14.76,18.18,71,7.0015,372
AB6600,4,0,1,2,16.4,20.455,66,,153
AB6601,4,0,1,2,16.4,20.455,66,7.0015,101
AB6602,4,0,1,2,16.4,20.455,71,15.0013,126
AB6603,4,0,1,2,16.4,20.455,71,,147
AB6604,4,0,1,3,17.22,21.21,67,,118
AB6605,4,0,1,3,16.4,20.455,76,,120
AB6606,4,0,1,3,16.4,20.455,76,,101
AB6607,4,0,1,2,16.4,20.455,76,7.0015,218
AB6608,4,0,1,2,16.4,20.455,76,,495
AB6609,4,0,1,2,16.4,20.455,76,,412
AB6610,4,0,1,1,16.4,20.455,76,,315
AB6611,4,0,1,3,16.4,20.455,82,,204
AB6612,4,0,1,2,16.4,20.455,82,,138
AB6613,4,0,1,2,16.4,20.455,82,,91
AB6614,4,0,1,2,16.4,20.455,82,7.0015,54
AB6615,4,0,1,2,16.4,20.455,87,,27
AB6616,4,0,1,2,16.4,20.455,87,7.0015,9
AB6617,4,0,1,2,16.4,20.455,87,,3
AB6618,4,0,1,1,16.4,20.455,82,7.0015,6
AB6619,4,0,1,1,16.4,20.455,82,,7
AB6620,4,0,1,1,16.4,20.455,82,,27
AB6621,4,0,1,1,16.4,20.455,82,7.0015,112
AB6622,4,0,1,1,17.22,21.21,82,19.0012,309
AB6623,4,0,1,1,18.04,21.97,77,15.0013,400
AB6624,4,0,1,1,18.86,22.725,67,16.9979,187
AB6625,4,0,1,1,19.68,23.485,67,19.0012,126
AB6626,4,0,1,1,22.14,25.76,64,19.0012,124
AB6627,4,0,1,1,22.96,26.515,56,19.9995,199
AB6628,4,0,1,1,22.96,26.515,56,19.9995,173
AB6629,4,0,1,1,23.78,27.275,53,16.9979,183
AB6630,4,0,1,1,23.78,27.275,56,19.0012,194
AB6631,4,0,1,1,23.78,27.275,56,22.0028,309
AB6632,4,0,1,1,22.96,26.515,60,26.0027,585
AB6633,4,0,1,1,22.14,25.76,64,19.0012,524
AB6634,4,0,1,1,21.32,25,68,15.0013,345
AB6635,4,0,1,1,21.32,25,68,15.0013,261
AB6636,4,0,1,1,20.5,24.24,72,,166
AB6637,4,0,1,1,20.5,24.24,72,,114
AB6638,4,0,1,1,19.68,23.485,77,,66
AB6639,4,0,1,1,19.68,23.485,77,,43
AB6640,4,0,1,1,19.68,23.485,77,,11
AB6641,4,0,1,1,18.86,22.725,82,,3
AB6642,4,0,1,1,18.86,22.725,82,7.0015,6
AB6643,4,0,1,1,18.04,21.97,88,,5
AB6644,4,0,1,1,18.04,21.97,82,,32
AB6645,4,0,1,1,18.04,21.97,82,7.0015,117
AB6646,4,0,1,1,18.86,22.725,77,7.0015,301
AB6647,4,0,1,1,21.32,25,63,,467
AB6648,4,0,1,1,22.14,25.76,60,19.9995,219
AB6649,4,0,1,1,22.96,26.515,56,26.0027,133
AB6650,4,0,1,1,24.6,31.06,46,19.0012,170
AB6651,4,0,1,1,25.42,31.06,43,22.0028,214
AB6652,4,0,1,1,26.24,31.06,41,15.0013,219
AB6653,4,0,1,1,26.24,31.06,41,19.0012,190
AB6654,4,0,1,1,26.24,31.06,47,19.0012,182
AB6655,4,0,1,1,26.24,31.06,47,22.0028,282
AB6656,4,0,1,1,26.24,31.06,47,16.9979,591
AB6657,4,0,1,1,24.6,31.06,53,,593
AB6658,4,0,1,1,23.78,27.275,56,,374
AB6659,4,0,1,1,21.32,25,77,,246
AB6660,4,0,1,1,20.5,24.24,82,7.0015,201
AB6661,4,0,1,1,21.32,25,72,,154
AB6662,4,0,1,1,20.5,24.24,77,7.0015,73
AB6663,4,0,1,1,20.5,24.24,72,12.998,40
AB6664,4,0,1,1,19.68,23.485,63,12.998,22
AB6665,4,0,1,1,18.86,22.725,67,12.998,10
AB6666,4,0,1,1,18.04,21.97,67,15.0013,5
AB6667,4,0,1,1,18.04,21.97,62,19.0012,5
AB6668,4,0,1,1,17.22,21.21,62,12.998,24
AB6669,4,0,1,1,16.4,20.455,66,12.998,114
AB6670,4,0,1,1,17.22,21.21,62,12.998,302
AB6671,4,0,1,1,18.04,21.97,62,,457
AB6672,4,0,1,1,18.86,22.725,63,12.998,208
AB6673,4,0,1,1,21.32,25,52,,129
AB6674,4,0,1,1,22.14,25.76,49,,144
AB6675,4,0,1,1,22.96,26.515,49,,226
AB6676,4,0,1,1,22.96,26.515,46,,191
AB6677,4,0,1,1,23.78,27.275,43,,195
AB6678,4,0,1,1,23.78,27.275,46,,219
AB6679,4,0,1,1,23.78,27.275,49,12.998,323
AB6680,4,0,1,1,22.96,26.515,52,,568
AB6681,4,0,1,1,22.14,25.76,64,,538
AB6682,4,0,1,1,21.32,25,59,7.0015,343
AB6683,4,0,1,1,20.5,24.24,77,7.0015,260
AB6684,4,0,1,1,18.86,22.725,88,,195
AB6685,4,0,1,1,18.86,22.725,82,,148
AB6686,4,0,1,1,18.04,21.97,88,,99
