ID,temp,atemp,humidity,windspeed,count
AB6346,26.24,28.79,89,6.0032,420
AB6347,25.42,27.275,94,8.9981,285
AB6348,26.24,28.79,89,6.0032,221
AB6349,25.42,25.76,100,6.0032,187
AB6350,25.42,27.275,94,0,113
AB6351,25.42,27.275,94,6.0032,52
AB6352,24.6,25,100,0,31
AB6353,24.6,25,100,7.0015,20
AB6354,24.6,25,100,0,8
AB6355,24.6,25,100,0,13
AB6356,25.42,27.275,94,0,22
AB6357,25.42,27.275,94,6.0032,104
AB6358,25.42,27.275,94,8.9981,254
AB6359,25.42,27.275,94,8.9981,317
AB6360,25.42,25.76,100,8.9981,111
AB6361,25.42,25.76,100,7.0015,35
AB6362,25.42,25.76,100,7.0015,21
AB6363,25.42,27.275,94,7.0015,29
AB6364,24.6,25,100,6.0032,34
AB6365,24.6,25,100,6.0032,24
AB6366,25.42,27.275,94,7.0015,61
AB6367,25.42,27.275,94,0,56
AB6368,24.6,25,100,0,99
AB6369,24.6,25,100,0,234
AB6370,25.42,27.275,94,8.9981,248
AB6371,24.6,25.76,94,0,179
AB6372,24.6,25,100,11.0014,138
AB6373,24.6,25.76,94,11.0014,157
AB6374,23.78,27.275,100,8.9981,148
AB6375,23.78,27.275,100,6.0032,93
AB6376,23.78,27.275,94,6.0032,79
AB6377,23.78,27.275,94,6.0032,68
AB6378,23.78,27.275,94,0,31
AB6379,22.96,26.515,94,7.0015,8
AB6380,22.96,26.515,94,7.0015,5
AB6381,22.96,26.515,94,7.0015,18
AB6382,22.96,26.515,88,7.0015,46
AB6383,23.78,27.275,90,6.0032,121
AB6384,24.6,27.275,88,6.0032,175
AB6385,24.6,27.275,88,6.0032,293
AB6386,25.42,28.79,83,6.0032,386
AB6387,25.42,28.79,83,6.0032,407
AB6388,26.24,29.545,78,0,460
AB6389,27.06,31.06,74,8.9981,390
AB6390,27.06,31.06,74,8.9981,452
AB6391,26.24,29.545,78,6.0032,449
AB6392,27.06,31.06,74,7.0015,426
AB6393,26.24,29.545,78,7.0015,400
AB6394,25.42,28.03,88,0,308
AB6395,25.42,28.79,83,0,243
AB6396,25.42,28.79,83,6.0032,222
AB6397,25.42,28.03,88,0,193
AB6398,24.6,27.275,88,6.0032,150
AB6399,24.6,27.275,88,0,173
AB6400,24.6,27.275,88,7.0015,124
AB6401,24.6,25.76,94,0,106
AB6402,24.6,25.76,94,0,59
AB6403,24.6,25.76,94,8.9981,8
AB6404,24.6,27.275,88,6.0032,3
AB6405,24.6,27.275,88,7.0015,17
AB6406,24.6,25.76,94,8.9981,38
AB6407,25.42,28.03,88,0,86
AB6408,26.24,28.79,83,0,155
AB6409,26.24,28.79,83,0,275
AB6410,27.06,30.305,78,8.9981,361
AB6411,27.06,30.305,78,0,413
AB6412,27.88,31.82,74,0,369
AB6413,27.06,30.305,78,0,347
AB6414,27.06,30.305,78,0,353
AB6415,28.7,32.575,70,0,464
AB6416,27.88,31.82,74,0,420
AB6417,27.88,31.82,74,0,404
AB6418,26.24,28.79,83,8.9981,329
AB6419,26.24,28.79,83,6.0032,186
AB6420,25.42,27.275,94,6.0032,137
AB6421,25.42,28.03,88,6.0032,104
AB6422,25.42,27.275,94,7.0015,79
AB6423,25.42,27.275,94,0,29
AB6424,25.42,28.03,88,7.0015,17
AB6425,25.42,28.03,88,7.0015,8
AB6426,25.42,27.275,94,0,5
AB6427,25.42,27.275,94,6.0032,6
AB6428,25.42,28.03,88,0,25
AB6429,25.42,27.275,94,6.0032,113
AB6430,25.42,27.275,94,0,332
AB6431,25.42,27.275,94,0,355
AB6432,26.24,28.79,89,12.998,205
AB6433,26.24,28.79,89,12.998,154
AB6434,27.88,31.82,79,15.0013,159
AB6435,27.88,31.82,79,11.0014,209
AB6436,28.7,33.335,74,11.0014,187
AB6437,28.7,32.575,70,11.0014,154
AB6438,29.52,34.09,62,8.9981,209
AB6439,28.7,32.575,65,11.0014,313
AB6440,28.7,32.575,70,8.9981,570
AB6441,27.06,30.305,83,7.0015,553
AB6442,27.06,30.305,82,6.0032,383
AB6443,26.24,28.79,89,8.9981,251
AB6444,26.24,28.79,89,8.9981,182
AB6445,25.42,27.275,94,8.9981,136
AB6446,25.42,27.275,94,8.9981,75
AB6447,25.42,27.275,94,8.9981,37
AB6448,25.42,27.275,94,11.0014,10
AB6449,25.42,27.275,94,7.0015,11
AB6450,25.42,27.275,94,0,10
AB6451,25.42,27.275,94,6.0032,8
AB6452,25.42,27.275,94,6.0032,24
AB6453,25.42,27.275,94,7.0015,124
AB6454,25.42,27.275,94,7.0015,249
AB6455,26.24,28.79,89,7.0015,427
AB6456,26.24,28.79,89,12.998,193
AB6457,26.24,28.03,94,11.0014,122
AB6458,27.06,29.545,89,7.0015,123
AB6459,27.06,29.545,89,8.9981,162
AB6460,28.7,33.335,74,15.0013,151
AB6461,27.88,31.82,79,7.0015,152
AB6462,27.88,31.82,83,6.0032,205
AB6463,27.06,30.305,83,12.998,258
AB6464,27.06,29.545,89,12.998,530
AB6465,26.24,28.79,89,15.0013,356
AB6466,26.24,28.79,89,8.9981,320
AB6467,25.42,29.545,78,0,238
AB6468,24.6,28.03,83,0,196
AB6469,24.6,27.275,88,6.0032,121
AB6470,24.6,27.275,88,6.0032,93
AB6471,24.6,27.275,88,0,36
AB6472,24.6,27.275,88,0,14
AB6473,24.6,27.275,88,16.9979,9
AB6474,24.6,25.76,94,6.0032,3
AB6475,24.6,27.275,88,0,4
AB6476,24.6,25.76,94,0,22
AB6477,24.6,25.76,94,11.0014,114
AB6478,24.6,25.76,94,11.0014,185
AB6479,25.42,27.275,94,15.0013,287
AB6480,25.42,27.275,94,15.0013,155
AB6481,25.42,27.275,94,0,129
AB6482,27.06,30.305,83,7.0015,151
AB6483,27.88,31.82,79,0,184
AB6484,28.7,33.335,74,16.9979,162
AB6485,29.52,34.09,62,16.9979,170
AB6486,28.7,32.575,70,8.9981,181
AB6487,28.7,32.575,70,12.998,280
AB6488,28.7,32.575,70,15.0013,591
AB6489,27.06,30.305,83,16.9979,524
AB6490,27.06,30.305,83,16.9979,372
AB6491,24.6,28.03,83,19.9995,102
AB6492,24.6,27.275,88,16.9979,74
AB6493,24.6,27.275,88,6.0032,87
AB6494,24.6,25.76,94,8.9981,71
AB6495,24.6,25.76,94,12.998,40
AB6496,24.6,25,100,12.998,23
AB6497,24.6,25,100,12.998,2
AB6498,24.6,25.76,94,12.998,8
AB6499,24.6,27.275,88,12.998,7
AB6500,24.6,27.275,88,7.0015,22
AB6501,24.6,27.275,88,6.0032,111
AB6502,24.6,27.275,88,8.9981,283
AB6503,24.6,28.03,83,0,431
AB6504,25.42,29.545,78,16.9979,225
AB6505,26.24,30.305,65,12.998,127
AB6506,25.42,30.305,61,12.998,158
AB6507,27.06,31.06,61,11.0014,195
AB6508,26.24,31.06,61,12.998,211
AB6509,27.88,31.82,51,19.9995,167
AB6510,27.88,31.82,45,26.0027,227
AB6511,27.88,31.82,41,23.9994,291
AB6512,27.06,31.06,47,19.9995,589
AB6513,26.24,31.06,41,15.0013,584
AB6514,25.42,31.06,50,6.0032,384
AB6515,24.6,31.06,53,6.0032,273
AB6516,23.78,27.275,56,0,225
AB6517,22.96,26.515,68,0,175
AB6518,21.32,25,77,7.0015,81
AB6519,21.32,25,83,7.0015,60
AB6520,21.32,25,77,6.0032,23
AB6521,21.32,25,83,7.0015,15
AB6522,21.32,25,83,7.0015,3
AB6523,21.32,25,83,12.998,8
AB6524,21.32,25,83,12.998,26
AB6525,21.32,25,83,15.0013,98
AB6526,21.32,25,83,15.0013,297
AB6527,22.14,25.76,77,8.9981,456
AB6528,22.96,26.515,73,12.998,237
AB6529,24.6,30.305,64,0,168
AB6530,26.24,31.06,57,6.0032,217
AB6531,26.24,31.06,57,12.998,254
AB6532,27.06,31.06,47,22.0028,266
AB6533,26.24,31.06,47,19.9995,266
AB6534,26.24,31.06,50,19.0012,245
AB6535,25.42,31.06,53,15.0013,360
AB6536,25.42,31.06,53,12.998,591
AB6537,23.78,27.275,49,23.9994,511
AB6538,22.14,25.76,52,19.0012,374
AB6539,22.14,25.76,52,19.0012,230
AB6540,21.32,25,55,12.998,206
AB6541,21.32,25,55,22.0028,159
AB6542,21.32,25,55,22.0028,132
AB6543,20.5,24.24,63,26.0027,130
AB6544,19.68,23.485,67,22.0028,58
AB6545,18.86,22.725,63,27.9993,67
AB6546,18.86,22.725,59,27.9993,25
AB6547,18.04,21.97,58,27.9993,8
AB6548,18.04,21.97,62,19.9995,5
AB6549,17.22,21.21,67,22.0028,19
AB6550,17.22,21.21,67,16.9979,36
AB6551,16.4,20.455,76,22.0028,67
AB6552,16.4,20.455,82,23.9994,129
AB6553,16.4,20.455,76,23.9994,121
AB6554,15.58,19.695,82,22.0028,132
AB6555,16.4,20.455,82,16.9979,158
AB6556,16.4,20.455,82,22.0028,125
AB6557,17.22,21.21,71,23.9994,180
AB6558,17.22,21.21,71,19.0012,195
AB6559,16.4,20.455,76,19.9995,223
AB6560,16.4,20.455,76,12.998,228
AB6561,15.58,19.695,87,15.0013,140
AB6562,15.58,19.695,82,12.998,126
AB6563,14.76,18.18,87,7.0015,66
AB6564,14.76,18.18,87,7.0015,56
AB6565,14.76,17.425,93,15.0013,70
AB6566,14.76,17.425,93,15.0013,65
AB6567,14.76,16.665,93,19.9995,47
AB6568,13.94,15.91,87,16.9979,24
AB6569,13.94,15.15,87,19.9995,30
AB6570,13.94,15.91,87,19.0012,9
AB6571,13.94,15.91,87,16.9979,7
AB6572,13.12,15.15,87,19.0012,7
AB6573,13.12,15.91,81,11.0014,15
AB6574,13.94,16.665,76,12.998,29
AB6575,13.94,16.665,76,12.998,64
AB6576,14.76,16.665,76,23.9994,115
AB6577,14.76,16.665,71,19.0012,248
AB6578,15.58,19.695,66,16.9979,292
AB6579,16.4,20.455,62,12.998,321
AB6580,16.4,20.455,62,15.0013,308
AB6581,14.76,17.425,81,11.0014,256
AB6582,14.76,16.665,81,16.9979,173
AB6583,14.76,17.425,87,12.998,206
AB6584,14.76,17.425,87,11.0014,167
AB6585,14.76,17.425,81,12.998,174
AB6586,15.58,19.695,76,11.0014,162
AB6587,14.76,16.665,76,16.9979,87
AB6588,14.76,17.425,71,15.0013,88
AB6589,14.76,18.18,81,6.0032,64
AB6590,14.76,18.18,81,6.0032,25
AB6591,13.94,17.425,87,7.0015,16
AB6592,14.76,18.18,81,6.0032,6
AB6593,14.76,18.18,76,7.0015,4
AB6594,14.76,18.94,81,0,7
AB6595,13.94,17.425,87,7.0015,8
AB6596,14.76,18.18,76,7.0015,21
AB6597,14.76,18.94,71,0,94
AB6598,14.76,17.425,71,8.9981,249
AB6599,14.76,18.18,71,7.0015,372
AB6600,16.4,20.455,66,6.0032,153
AB6601,16.4,20.455,66,7.0015,101
AB6602,16.4,20.455,71,15.0013,126
AB6603,16.4,20.455,71,8.9981,147
AB6604,17.22,21.21,67,11.0014,118
AB6605,16.4,20.455,76,0,120
AB6606,16.4,20.455,76,0,101
AB6607,16.4,20.455,76,7.0015,218
AB6608,16.4,20.455,76,11.0014,495
AB6609,16.4,20.455,76,11.0014,412
AB6610,16.4,20.455,76,0,315
AB6611,16.4,20.455,82,0,204
AB6612,16.4,20.455,82,0,138
AB6613,16.4,20.455,82,0,91
AB6614,16.4,20.455,82,7.0015,54
AB6615,16.4,20.455,87,6.0032,27
AB6616,16.4,20.455,87,7.0015,9
AB6617,16.4,20.455,87,0,3
AB6618,16.4,20.455,82,7.0015,6
AB6619,16.4,20.455,82,6.0032,7
AB6620,16.4,20.455,82,8.9981,27
AB6621,16.4,20.455,82,7.0015,112
AB6622,17.22,21.21,82,19.0012,309
AB6623,18.04,21.97,77,15.0013,400
AB6624,18.86,22.725,67,16.9979,187
AB6625,19.68,23.485,67,19.0012,126
AB6626,22.14,25.76,64,19.0012,124
AB6627,22.96,26.515,56,19.9995,199
AB6628,22.96,26.515,56,19.9995,173
AB6629,23.78,27.275,53,16.9979,183
AB6630,23.78,27.275,56,19.0012,194
AB6631,23.78,27.275,56,22.0028,309
AB6632,22.96,26.515,60,26.0027,585
AB6633,22.14,25.76,64,19.0012,524
AB6634,21.32,25,68,15.0013,345
AB6635,21.32,25,68,15.0013,261
AB6636,20.5,24.24,72,8.9981,166
AB6637,20.5,24.24,72,8.9981,114
AB6638,19.68,23.485,77,8.9981,66
AB6639,19.68,23.485,77,8.9981,43
AB6640,19.68,23.485,77,11.0014,11
AB6641,18.86,22.725,82,11.0014,3
AB6642,18.86,22.725,82,7.0015,6
AB6643,18.04,21.97,88,0,5
AB6644,18.04,21.97,82,8.9981,32
AB6645,18.04,21.97,82,7.0015,117
AB6646,18.86,22.725,77,7.0015,301
AB6647,21.32,25,63,0,467
AB6648,22.14,25.76,60,19.9995,219
AB6649,22.96,26.515,56,26.0027,133
AB6650,24.6,31.06,46,19.0012,170
AB6651,25.42,31.06,43,22.0028,214
AB6652,26.24,31.06,41,15.0013,219
AB6653,26.24,31.06,41,19.0012,190
AB6654,26.24,31.06,47,19.0012,182
AB6655,26.24,31.06,47,22.0028,282
AB6656,26.24,31.06,47,16.9979,591
AB6657,24.6,31.06,53,11.0014,593
AB6658,23.78,27.275,56,8.9981,374
AB6659,21.32,25,77,11.0014,246
AB6660,20.5,24.24,82,7.0015,201
AB6661,21.32,25,72,0,154
AB6662,20.5,24.24,77,7.0015,73
AB6663,20.5,24.24,72,12.998,40
AB6664,19.68,23.485,63,12.998,22
AB6665,18.86,22.725,67,12.998,10
AB6666,18.04,21.97,67,15.0013,5
AB6667,18.04,21.97,62,19.0012,5
AB6668,17.22,21.21,62,12.998,24
AB6669,16.4,20.455,66,12.998,114
AB6670,17.22,21.21,62,12.998,302
AB6671,18.04,21.97,62,11.0014,457
AB6672,18.86,22.725,63,12.998,208
AB6673,21.32,25,52,0,129
AB6674,22.14,25.76,49,0,144
AB6675,22.96,26.515,49,6.0032,226
AB6676,22.96,26.515,46,6.0032,191
AB6677,23.78,27.275,43,6.0032,195
AB6678,23.78,27.275,46,8.9981,219
AB6679,23.78,27.275,49,12.998,323
AB6680,22.96,26.515,52,8.9981,568
AB6681,22.14,25.76,64,6.0032,538
AB6682,21.32,25,59,7.0015,343
AB6683,20.5,24.24,77,7.0015,260
AB6684,18.86,22.725,88,6.0032,195
AB6685,18.86,22.725,82,0,148
AB6686,18.04,21.97,88,6.0032,99
AB6687,18.04,21.97,88,0,67
AB6688,18.04,21.97,88,0,28
AB6689,17.22,21.21,88,0,5
AB6690,16.4,20.455,87,0,10
AB6691,16.4,20.455,87,7.0015,5
AB6692,17.22,21.21,82,0,27
AB6693,17.22,21.21,88,0,87
AB6694,17.22,21.21,94,0,242
AB6695,18.86,22.725,82,0,417
AB6696,19.68,23.485,77,0,241
AB6697,21.32,25,68,6.0032,174
AB6698,22.96,26.515,63,0,230
AB6699,24.6,31.06,53,0,235
AB6700,24.6,31.06,46,0,305
AB6701,25.42,31.06,50,0,256
AB6702,27.06,31.06,41,0,270
AB6703,26.24,31.06,44,0,419
AB6704,24.6,31.06,56,16.9979,563
AB6705,22.96,26.515,60,6.0032,465
AB6706,22.96,26.515,52,0,294
AB6707,22.14,25.76,49,0,197
AB6708,20.5,24.24,68,0,166
AB6709,20.5,24.24,68,0,146
AB6710,20.5,24.24,63,0,136
AB6711,19.68,23.485,72,0,89
AB6712,18.86,22.725,82,0,65
AB6713,18.86,22.725,82,0,45
AB6714,18.04,21.97,88,0,20
AB6715,17.22,21.21,94,8.9981,10
AB6716,17.22,21.21,88,7.0015,8
AB6717,17.22,21.21,94,0,22
AB6718,17.22,21.21,94,6.0032,73
AB6719,18.86,22.725,82,0,103
AB6720,20.5,24.24,77,0,217
AB6721,21.32,25,77,0,337
AB6722,23.78,27.275,56,0,397
AB6723,25.42,31.06,35,0,446
AB6724,25.42,31.06,46,7.0015,485
AB6725,25.42,31.06,50,6.0032,465
AB6726,27.06,31.06,39,0,496
AB6727,26.24,31.06,44,6.0032,451
AB6728,25.42,31.06,50,8.9981,393
AB6729,24.6,31.06,46,7.0015,359
AB6730,22.14,25.76,68,8.9981,248
AB6731,21.32,25,77,7.0015,202
AB6732,21.32,25,77,0,187
AB6733,20.5,24.24,77,0,149
AB6734,19.68,23.485,88,0,142
AB6735,18.86,22.725,88,6.0032,129
AB6736,18.86,22.725,88,0,78
AB6737,18.86,22.725,88,0,55
AB6738,18.04,21.97,88,0,30
AB6739,18.04,21.97,88,0,14
AB6740,18.04,21.97,88,0,15
AB6741,18.04,21.97,88,0,21
AB6742,18.04,21.97,86,0,44
AB6743,18.86,22.725,88,0,107
AB6744,20.5,24.24,77,0,185
AB6745,22.96,26.515,68,6.0032,365
AB6746,25.42,31.06,53,6.0032,423
AB6747,26.24,31.06,44,6.0032,455
AB6748,27.06,31.06,44,6.0032,418
AB6749,27.88,31.82,47,11.0014,500
AB6750,27.88,31.82,51,11.0014,407
AB6751,27.06,31.06,50,8.9981,470
AB6752,25.42,30.305,61,7.0015,438
AB6753,26.24,31.06,50,7.0015,414
AB6754,22.96,26.515,73,6.0032,302
AB6755,22.96,26.515,73,7.0015,193
AB6756,22.14,25.76,83,7.0015,173
AB6757,21.32,25,94,0,152
AB6758,20.5,24.24,88,7.0015,123
AB6759,20.5,24.24,94,0,53
AB6760,19.68,23.485,88,0,34
AB6761,19.68,23.485,88,0,19
AB6762,18.86,22.725,88,0,11
AB6763,18.86,22.725,94,0,6
AB6764,18.86,22.725,94,0,21
AB6765,18.04,21.97,94,0,44
AB6766,18.86,22.725,88,0,114
AB6767,21.32,25,83,0,254
AB6768,22.14,25.76,77,0,219
AB6769,22.96,26.515,73,11.0014,265
AB6770,25.42,30.305,69,6.0032,322
AB6771,28.7,32.575,48,6.0032,365
AB6772,29.52,32.575,37,0,365
AB6773,30.34,32.575,37,0,370
AB6774,29.52,32.575,42,7.0015,384
AB6775,28.7,31.82,45,6.0032,402
AB6776,27.06,31.06,54,7.0015,459
AB6777,26.24,31.06,53,0,473
AB6778,23.78,27.275,78,6.0032,336
AB6779,24.6,29.545,73,0,225
AB6780,22.96,26.515,88,6.0032,175
AB6781,22.96,26.515,88,6.0032,126
AB6782,22.14,25.76,88,7.0015,75
AB6783,22.14,25.76,88,0,30
AB6784,21.32,25,94,6.0032,11
AB6785,21.32,25,94,8.9981,5
AB6786,21.32,25,88,7.0015,3
AB6787,21.32,25,88,8.9981,5
AB6788,21.32,25,88,0,20
AB6789,21.32,25,83,6.0032,123
AB6790,21.32,25,88,6.0032,352
AB6791,22.96,26.515,83,7.0015,406
AB6792,24.6,29.545,69,0,235
AB6793,24.6,29.545,69,8.9981,149
AB6794,24.6,29.545,73,11.0014,123
AB6795,24.6,29.545,73,11.0014,181
AB6796,24.6,29.545,73,12.998,180
AB6797,24.6,29.545,73,7.0015,171
AB6798,24.6,28.79,78,11.0014,175
AB6799,24.6,29.545,73,11.0014,320
AB6800,24.6,28.79,78,16.9979,604
AB6801,24.6,28.79,78,15.0013,539
AB6802,23.78,27.275,83,15.0013,318
AB6803,23.78,27.275,83,15.0013,234
AB6804,23.78,27.275,78,12.998,175
AB6805,22.96,26.515,83,12.998,147
AB6806,22.96,26.515,83,19.0012,57
AB6807,22.96,26.515,83,8.9981,25
AB6808,22.96,26.515,83,8.9981,10
AB6809,22.96,26.515,83,19.0012,2
AB6810,22.14,25.76,94,19.9995,2
AB6811,22.14,25.76,94,26.0027,7
AB6812,22.14,25.76,88,22.0028,22
AB6813,22.14,25.76,88,16.9979,112
AB6814,22.14,25.76,88,26.0027,259
AB6815,22.14,25.76,88,26.0027,404
AB6816,22.14,25.76,88,30.0026,197
AB6817,22.14,25.76,88,26.0027,113
AB6818,22.14,25.76,94,22.0028,120
AB6819,22.14,25.76,88,22.0028,62
AB6820,22.14,25.76,88,15.0013,101
AB6821,22.14,25.76,94,19.0012,78
AB6822,22.14,25.76,94,16.9979,45
AB6823,22.96,26.515,88,15.0013,55
AB6824,22.14,25.76,94,15.0013,251
AB6825,22.14,25.76,94,8.9981,172
AB6826,22.14,25.76,94,8.9981,109
AB6827,22.14,25.76,94,7.0015,90
AB6828,22.14,25.76,100,7.0015,83
AB6829,22.14,25.76,94,6.0032,43
AB6830,22.14,25.76,94,6.0032,54
AB6831,22.14,25.76,94,8.9981,15
AB6832,22.14,25.76,94,0,12
AB6833,22.14,25.76,94,0,4
AB6834,22.14,25.76,100,12.998,6
AB6835,22.14,25.76,100,7.0015,7
AB6836,22.14,25.76,100,7.0015,17
AB6837,22.14,25.76,100,6.0032,52
AB6838,22.14,25.76,100,8.9981,81
AB6839,22.14,25.76,100,6.0032,209
AB6840,22.96,26.515,100,7.0015,109
AB6841,22.96,26.515,100,8.9981,69
AB6842,25.42,28.79,83,0,84
AB6843,25.42,28.03,88,0,105
AB6844,26.24,28.79,83,11.0014,162
AB6845,27.06,30.305,78,12.998,133
AB6846,27.06,30.305,78,12.998,155
AB6847,27.06,31.06,74,15.0013,276
AB6848,25.42,28.79,83,16.9979,479
AB6849,25.42,28.79,83,16.9979,268
AB6850,25.42,28.79,83,11.0014,205
AB6851,25.42,28.79,83,19.0012,181
AB6852,25.42,28.79,83,12.998,123
AB6853,25.42,28.79,83,12.998,114
AB6854,23.78,27.275,88,12.998,47
AB6855,23.78,27.275,94,6.0032,39
AB6856,23.78,27.275,94,8.9981,24
AB6857,22.96,26.515,94,11.0014,6
AB6858,22.96,26.515,94,8.9981,7
AB6859,22.96,26.515,94,12.998,8
AB6860,22.96,26.515,94,11.0014,17
AB6861,22.96,26.515,88,12.998,94
AB6862,22.96,26.515,88,12.998,147
AB6863,22.96,26.515,90,11.0014,209
AB6864,22.96,26.515,94,15.0013,180
AB6865,22.14,25.76,88,23.9994,125
AB6866,21.32,25,88,11.0014,87
AB6867,21.32,25,88,11.0014,75
AB6868,22.96,26.515,73,23.9994,132
AB6869,25.42,31.06,43,23.9994,156
AB6870,25.42,31.06,43,19.0012,230
AB6871,24.6,31.06,43,15.0013,344
AB6872,23.78,27.275,46,27.9993,481
AB6873,22.14,25.76,39,19.0012,423
AB6874,22.14,25.76,39,22.0028,248
AB6875,21.32,25,42,12.998,196
AB6876,20.5,24.24,45,12.998,178
AB6877,18.86,22.725,59,15.0013,143
AB6878,18.86,22.725,59,11.0014,95
AB6879,18.86,22.725,55,7.0015,106
AB6880,18.86,22.725,55,16.9979,73
AB6881,18.86,22.725,59,12.998,56
AB6882,18.04,21.97,62,12.998,23
AB6883,17.22,21.21,67,8.9981,6
AB6884,17.22,21.21,71,11.0014,7
AB6885,16.4,20.455,71,0,20
AB6886,16.4,20.455,76,7.0015,57
AB6887,18.86,22.725,59,19.0012,125
AB6888,21.32,25,48,19.9995,207
AB6889,22.14,25.76,45,30.0026,322
AB6890,22.96,26.515,40,26.0027,374
AB6891,23.78,27.275,35,36.9974,456
AB6892,24.6,31.06,35,31.0009,394
AB6893,24.6,31.06,33,31.0009,472
AB6894,25.42,31.06,31,32.9975,377
AB6895,25.42,31.06,29,26.0027,443
AB6896,23.78,27.275,32,19.0012,441
AB6897,22.14,25.76,39,12.998,372
AB6898,20.5,24.24,51,8.9981,238
AB6899,20.5,24.24,48,8.9981,179
AB6900,20.5,24.24,42,15.0013,168
AB6901,20.5,24.24,36,8.9981,166
AB6902,19.68,23.485,41,11.0014,135
AB6903,18.86,22.725,44,8.9981,107
AB6904,18.04,21.97,47,8.9981,77
AB6905,17.22,21.21,54,8.9981,65
AB6906,17.22,21.21,54,8.9981,42
AB6907,17.22,21.21,54,12.998,12
AB6908,17.22,21.21,54,11.0014,7
AB6909,15.58,19.695,66,11.0014,10
AB6910,16.4,20.455,62,8.9981,48
AB6911,18.04,21.97,62,12.998,99
AB6912,20.5,24.24,45,15.0013,190
AB6913,22.14,25.76,45,16.9979,347
AB6914,22.96,26.515,35,19.0012,377
AB6915,23.78,27.275,35,16.9979,444
AB6916,24.6,31.06,35,19.9995,438
AB6917,24.6,31.06,40,19.9995,462
AB6918,25.42,31.06,35,26.0027,412
AB6919,24.6,31.06,46,26.0027,466
AB6920,23.78,27.275,49,31.0009,405
AB6921,22.96,26.515,49,30.0026,328
AB6922,22.14,25.76,52,26.0027,233
AB6923,22.14,25.76,52,31.0009,178
AB6924,22.14,25.76,52,26.0027,102
AB6925,22.96,26.515,49,27.9993,130
AB6926,22.96,26.515,52,27.9993,62
AB6927,22.14,25.76,56,22.0028,37
AB6928,22.96,26.515,54,26.0027,17
AB6929,22.96,26.515,54,26.0027,7
AB6930,22.96,26.515,49,12.998,2
AB6931,21.32,25,59,11.0014,5
AB6932,20.5,24.24,63,19.9995,29
AB6933,20.5,24.24,55,16.9979,114
AB6934,20.5,24.24,55,11.0014,309
AB6935,20.5,24.24,51,16.9979,414
AB6936,20.5,24.24,45,19.0012,206
AB6937,21.32,25,45,11.0014,135
AB6938,22.96,26.515,43,0,166
AB6939,22.96,26.515,40,6.0032,205
AB6940,22.96,26.515,46,6.0032,205
AB6941,23.78,27.275,49,12.998,166
AB6942,22.96,26.515,60,16.9979,208
AB6943,23.78,27.275,56,16.9979,302
AB6944,22.96,26.515,64,8.9981,620
AB6945,22.96,26.515,60,0,518
AB6946,22.14,25.76,68,7.0015,333
AB6947,21.32,25,77,7.0015,229
AB6948,20.5,24.24,77,7.0015,177
AB6949,20.5,24.24,77,0,104
AB6950,19.68,23.485,88,0,62
AB6951,19.68,23.485,82,0,31
AB6952,18.86,22.725,88,0,11
AB6953,18.04,21.97,94,6.0032,5
AB6954,18.04,21.97,94,6.0032,1
AB6955,18.04,21.97,94,7.0015,4
AB6956,18.86,22.725,88,0,21
AB6957,18.86,22.725,82,6.0032,109
AB6958,18.86,22.725,88,6.0032,341
AB6959,20.5,24.24,77,6.0032,499
AB6960,21.32,25,77,6.0032,227
AB6961,22.96,26.515,68,0,102
AB6962,24.6,31.06,49,7.0015,147
AB6963,25.42,31.06,43,6.0032,201
AB6964,26.24,31.06,38,12.998,219
AB6965,25.42,31.06,41,11.0014,169
AB6966,25.42,31.06,50,12.998,205
AB6967,25.42,31.06,57,16.9979,304
AB6968,24.6,30.305,60,8.9981,625
AB6969,22.96,26.515,68,7.0015,570
AB6970,22.96,26.515,60,7.0015,317
AB6971,22.14,25.76,64,11.0014,227
AB6972,22.14,25.76,68,8.9981,206
AB6973,21.32,25,77,11.0014,137
AB6974,21.32,25,77,12.998,70
AB6975,21.32,25,77,12.998,34
AB6976,21.32,25,77,12.998,16
AB6977,21.32,25,77,12.998,7
AB6978,20.5,24.24,94,12.998,3
AB6979,20.5,24.24,100,7.0015,3
AB6980,21.32,25,83,16.9979,31
AB6981,21.32,25,77,16.9979,68
AB6982,22.14,25.76,70,32.9975,210
AB6983,21.32,25,88,32.9975,202
AB6984,21.32,25,88,32.9975,123
AB6985,21.32,25,94,16.9979,149
AB6986,21.32,25,94,22.0028,130
AB6987,22.14,25.76,94,19.0012,106
AB6988,22.14,25.76,94,11.0014,97
AB6989,22.14,25.76,100,8.9981,120
AB6990,22.96,26.515,94,11.0014,201
AB6991,22.96,26.515,94,11.0014,181
AB6992,22.96,26.515,100,11.0014,140
AB6993,24.6,27.275,88,8.9981,197
AB6994,24.6,25.76,94,6.0032,145
AB6995,23.78,27.275,94,8.9981,85
AB6996,23.78,27.275,94,23.9994,107
AB6997,23.78,27.275,94,23.9994,69
AB6998,22.96,26.515,94,19.9995,26
AB6999,22.96,26.515,88,23.9994,15
AB7000,22.96,26.515,88,30.0026,4
AB7001,20.5,24.24,82,31.0009,1
AB7002,20.5,24.24,82,31.0009,8
AB7003,19.68,23.485,82,23.9994,26
AB7004,18.04,21.97,82,27.9993,92
AB7005,17.22,21.21,77,30.0026,318
AB7006,18.04,21.97,67,35.0008,426
AB7007,18.04,21.97,67,39.0007,223
